payment_id,payment_amount,payment_date,customer_id,customer_full_name,address_id,district,city,country,store_id,manager_staff_id,staff_id,staff_full_name,rental_id,rental_date,return_date,rental_duration,film_id,film_title,release_year,rental_rate,film_length,language_name,category_name,actor_id,actor_full_name
26822,0.99,22:47.0,412,Allen Butterfield,417,Punjab,Hoshiarpur,India,2,2,2,Jon Stephens,3888,7/6/2005 18:54,7/12/2005 17:13,6,423,Hollywood Anonymous,2006,0.99,69,English             ,Children,49,Anne Cronyn
26823,0.99,18:16.0,412,Allen Butterfield,417,Punjab,Hoshiarpur,India,2,2,2,Jon Stephens,4074,7/7/2005 4:49,7/12/2005 4:51,5,511,Lawrence Love,2006,0.99,175,English             ,Action,91,Christopher Berry
26824,0.99,56:10.0,412,Allen Butterfield,417,Punjab,Hoshiarpur,India,2,2,2,Jon Stephens,8036,7/28/2005 16:27,8/1/2005 13:41,4,601,Moulin Wake,2006,0.99,79,English             ,Travel,67,Jessica Bailey
26825,8.99,37:34.0,412,Allen Butterfield,417,Punjab,Hoshiarpur,India,2,2,2,Jon Stephens,8330,7/29/2005 4:09,8/5/2005 5:00,7,499,King Evolution,2006,4.99,184,English             ,Family,1,Penelope Guiness
26826,8.99,12:50.0,412,Allen Butterfield,417,Punjab,Hoshiarpur,India,2,2,1,Mike Hillyer,8411,7/29/2005 6:44,8/7/2005 3:56,9,678,Pickup Driving,2006,2.99,77,English             ,Sports,41,Jodie Degeneres
26827,0.99,22:49.0,412,Allen Butterfield,417,Punjab,Hoshiarpur,India,2,2,1,Mike Hillyer,8674,7/29/2005 15:54,7/31/2005 12:15,2,379,Greedy Roots,2006,0.99,166,English             ,Drama,4,Jennifer Davis
26828,4.99,19:05.0,412,Allen Butterfield,417,Punjab,Hoshiarpur,India,2,2,1,Mike Hillyer,9881,7/31/2005 13:50,8/6/2005 8:58,6,915,Truman Crazy,2006,4.99,92,English             ,Action,36,Burt Dukakis
26829,4.99,21:16.0,413,Marvin Yee,418,West Bengali,Berhampore (Baharampur),India,2,2,1,Mike Hillyer,3762,7/6/2005 12:52,7/12/2005 11:41,6,422,Hollow Jeopardy,2006,4.99,136,English             ,Sci-Fi,148,Emily Dee
26830,0.99,59:13.0,413,Marvin Yee,418,West Bengali,Berhampore (Baharampur),India,2,2,1,Mike Hillyer,4491,7/8/2005 1:30,7/11/2005 3:12,3,258,Drums Dynamite,2006,0.99,96,English             ,Horror,14,Vivien Bergen
26831,7.99,44:41.0,413,Marvin Yee,418,West Bengali,Berhampore (Baharampur),India,2,2,2,Jon Stephens,5897,7/10/2005 20:16,7/19/2005 15:49,9,162,Clueless Bucket,2006,2.99,95,English             ,Action,13,Uma Wood
26832,4.99,33:28.0,413,Marvin Yee,418,West Bengali,Berhampore (Baharampur),India,2,2,2,Jon Stephens,7100,7/27/2005 5:05,7/28/2005 23:12,2,918,Twisted Pirates,2006,4.99,152,English             ,Children,50,Natalie Hopkins
26833,0.99,36:38.0,413,Marvin Yee,418,West Bengali,Berhampore (Baharampur),India,2,2,2,Jon Stephens,7635,7/28/2005 1:08,8/1/2005 3:32,4,11,Alamo Videotape,2006,0.99,126,English             ,Foreign,40,Johnny Cage
26834,0.99,29:45.0,413,Marvin Yee,418,West Bengali,Berhampore (Baharampur),India,2,2,1,Mike Hillyer,7731,7/28/2005 5:01,7/29/2005 2:22,1,335,Freedom Cleopatra,2006,0.99,133,English             ,Comedy,24,Cameron Streep
26835,10.99,34:14.0,414,Vincent Ralston,419,Guanajuato,Allende,Mexico,1,1,1,Mike Hillyer,3957,7/6/2005 22:05,7/16/2005 1:08,9,98,Bright Encounters,2006,4.99,73,English             ,Drama,111,Cameron Zellweger
26836,3.99,24:08.0,414,Vincent Ralston,419,Guanajuato,Allende,Mexico,1,1,1,Mike Hillyer,4437,7/7/2005 22:55,7/13/2005 19:40,6,783,Shane Darkness,2006,2.99,93,English             ,Travel,15,Cuba Olivier
26837,7.99,43:51.0,414,Vincent Ralston,419,Guanajuato,Allende,Mexico,1,1,2,Jon Stephens,6462,7/12/2005 1:15,7/19/2005 5:11,7,989,Working Microcosmos,2006,4.99,74,English             ,Travel,37,Val Bolger
26838,0.99,25:15.0,414,Vincent Ralston,419,Guanajuato,Allende,Mexico,1,1,1,Mike Hillyer,6728,7/12/2005 13:56,7/15/2005 18:49,3,458,Indian Love,2006,0.99,135,English             ,Family,2,Nick Wahlberg
26839,0.99,49:08.0,414,Vincent Ralston,419,Guanajuato,Allende,Mexico,1,1,1,Mike Hillyer,6845,7/12/2005 19:20,7/14/2005 15:27,2,840,Stampede Disturbing,2006,0.99,75,English             ,Games,37,Val Bolger
26840,0.99,14:11.0,414,Vincent Ralston,419,Guanajuato,Allende,Mexico,1,1,1,Mike Hillyer,7009,7/27/2005 1:45,7/28/2005 5:50,1,348,Gandhi Kwai,2006,0.99,86,English             ,Family,11,Zero Cage
26841,2.99,39:38.0,414,Vincent Ralston,419,Guanajuato,Allende,Mexico,1,1,1,Mike Hillyer,7779,7/28/2005 7:11,7/30/2005 11:12,2,800,Sinners Atlantis,2006,2.99,126,English             ,Horror,17,Helen Voight
26842,2.99,15:59.0,414,Vincent Ralston,419,Guanajuato,Allende,Mexico,1,1,2,Jon Stephens,9650,7/31/2005 5:47,8/4/2005 0:50,4,657,Paradise Sabrina,2006,2.99,48,English             ,Comedy,41,Jodie Degeneres
26843,2.99,54:54.0,414,Vincent Ralston,419,Guanajuato,Allende,Mexico,1,1,1,Mike Hillyer,9991,7/31/2005 17:26,8/3/2005 17:36,3,800,Sinners Atlantis,2006,2.99,126,English             ,Horror,17,Helen Voight
26844,5.99,30:13.0,414,Vincent Ralston,419,Guanajuato,Allende,Mexico,1,1,2,Jon Stephens,10107,7/31/2005 21:01,8/9/2005 1:33,8,293,Exorcist Sting,2006,2.99,167,English             ,Sports,39,Goldie Brody
26845,8.99,30:15.0,415,Glenn Pullen,420,Utrecht,Amersfoort,Netherlands,1,1,1,Mike Hillyer,4926,7/8/2005 22:01,7/18/2005 3:27,9,902,Trading Pinocchio,2006,4.99,170,English             ,Sports,6,Bette Nicholson
26846,0.99,38:35.0,415,Glenn Pullen,420,Utrecht,Amersfoort,Netherlands,1,1,2,Jon Stephens,5665,7/10/2005 8:10,7/11/2005 5:22,1,261,Duffel Apocalypse,2006,0.99,171,English             ,Documentary,77,Cary Mcconaughey
26847,0.99,05:51.0,415,Glenn Pullen,420,Utrecht,Amersfoort,Netherlands,1,1,2,Jon Stephens,5733,7/10/2005 11:37,7/11/2005 12:34,1,833,Splendor Patton,2006,0.99,134,English             ,Children,13,Uma Wood
26848,5.99,56:58.0,415,Glenn Pullen,420,Utrecht,Amersfoort,Netherlands,1,1,1,Mike Hillyer,6491,7/12/2005 2:28,7/21/2005 0:38,9,615,Nash Chocolat,2006,2.99,180,English             ,Animation,35,Judy Dean
26849,3.99,56:04.0,415,Glenn Pullen,420,Utrecht,Amersfoort,Netherlands,1,1,2,Jon Stephens,6505,7/12/2005 3:27,7/17/2005 22:42,6,869,Suspects Quills,2006,2.99,47,English             ,Action,40,Johnny Cage
26850,4.99,05:10.0,415,Glenn Pullen,420,Utrecht,Amersfoort,Netherlands,1,1,2,Jon Stephens,7379,7/27/2005 15:36,7/30/2005 16:37,3,93,Brannigan Sunrise,2006,4.99,121,English             ,New,26,Rip Crawford
26851,0.99,06:11.0,415,Glenn Pullen,420,Utrecht,Amersfoort,Netherlands,1,1,1,Mike Hillyer,7624,7/28/2005 0:37,7/30/2005 21:26,3,604,Mulan Moon,2006,0.99,160,English             ,Comedy,44,Nick Stallone
26852,4.99,20:50.0,415,Glenn Pullen,420,Utrecht,Amersfoort,Netherlands,1,1,2,Jon Stephens,7748,7/28/2005 5:52,7/31/2005 1:35,3,771,Scorpion Apollo,2006,4.99,137,English             ,Drama,8,Matthew Johansson
26853,2.99,07:34.0,415,Glenn Pullen,420,Utrecht,Amersfoort,Netherlands,1,1,1,Mike Hillyer,8317,7/29/2005 3:39,8/3/2005 0:14,5,851,Straight Hours,2006,0.99,151,English             ,Sports,56,Dan Harris
26854,2.99,35:43.0,415,Glenn Pullen,420,Utrecht,Amersfoort,Netherlands,1,1,1,Mike Hillyer,9586,7/31/2005 3:07,8/4/2005 0:39,4,869,Suspects Quills,2006,2.99,47,English             ,Action,40,Johnny Cage
26855,2.99,20:44.0,415,Glenn Pullen,420,Utrecht,Amersfoort,Netherlands,1,1,2,Jon Stephens,9852,7/31/2005 12:52,8/5/2005 7:59,5,925,United Pilot,2006,0.99,164,English             ,Documentary,37,Val Bolger
26856,3.99,46:55.0,416,Jeffery Pinson,421,Sind,Dadu,Pakistan,2,2,2,Jon Stephens,3833,7/6/2005 16:18,7/14/2005 20:09,8,709,Racer Egg,2006,2.99,147,English             ,Drama,11,Zero Cage
26857,2.99,22:40.0,416,Jeffery Pinson,421,Sind,Dadu,Pakistan,2,2,1,Mike Hillyer,3868,7/6/2005 17:54,7/10/2005 14:51,4,351,Gaslight Crusade,2006,2.99,106,English             ,Horror,7,Grace Mostel
26858,2.99,50:10.0,416,Jeffery Pinson,421,Sind,Dadu,Pakistan,2,2,1,Mike Hillyer,6097,7/11/2005 6:21,7/16/2005 10:04,5,67,Berets Agent,2006,2.99,77,English             ,Action,7,Grace Mostel
26859,7.99,06:04.0,416,Jeffery Pinson,421,Sind,Dadu,Pakistan,2,2,2,Jon Stephens,6879,7/12/2005 20:37,7/20/2005 15:40,8,414,Hellfighters Sierra,2006,2.99,75,English             ,Foreign,7,Grace Mostel
26860,0.99,11:48.0,416,Jeffery Pinson,421,Sind,Dadu,Pakistan,2,2,1,Mike Hillyer,7889,7/28/2005 10:43,7/30/2005 9:11,2,687,Pocus Pulp,2006,0.99,138,English             ,Documentary,5,Johnny Lollobrigida
26861,2.99,25:24.0,416,Jeffery Pinson,421,Sind,Dadu,Pakistan,2,2,1,Mike Hillyer,7917,7/28/2005 11:56,7/29/2005 14:06,1,449,Identity Lover,2006,2.99,119,English             ,Sci-Fi,23,Sandra Kilmer
26862,5.99,18:49.0,416,Jeffery Pinson,421,Sind,Dadu,Pakistan,2,2,1,Mike Hillyer,8349,7/29/2005 4:50,8/5/2005 8:50,7,117,Candles Grapes,2006,4.99,135,English             ,Games,23,Sandra Kilmer
26863,2.99,50:47.0,416,Jeffery Pinson,421,Sind,Dadu,Pakistan,2,2,1,Mike Hillyer,8588,7/29/2005 12:22,7/31/2005 10:49,2,626,Noon Papi,2006,2.99,57,English             ,Children,15,Cuba Olivier
26864,2.99,24:48.0,416,Jeffery Pinson,421,Sind,Dadu,Pakistan,2,2,2,Jon Stephens,8648,7/29/2005 14:56,7/31/2005 16:56,2,35,Arachnophobia Rollercoaster,2006,2.99,147,English             ,Horror,7,Grace Mostel
26865,2.99,53:17.0,416,Jeffery Pinson,421,Sind,Dadu,Pakistan,2,2,2,Jon Stephens,9383,7/30/2005 19:24,8/1/2005 21:41,2,616,National Story,2006,2.99,92,English             ,Documentary,4,Jennifer Davis
26866,4.99,19:58.0,417,Travis Estep,422,al-Sharqiya,al-Qatif,Saudi Arabia,1,1,1,Mike Hillyer,3952,7/6/2005 21:51,7/13/2005 15:54,7,374,Graffiti Love,2006,0.99,117,English             ,Sci-Fi,40,Johnny Cage
26867,2.99,33:57.0,417,Travis Estep,422,al-Sharqiya,al-Qatif,Saudi Arabia,1,1,1,Mike Hillyer,4418,7/7/2005 22:05,7/11/2005 18:42,4,952,Wagon Jaws,2006,2.99,152,English             ,Documentary,44,Nick Stallone
26868,9.99,36:22.0,417,Travis Estep,422,al-Sharqiya,al-Qatif,Saudi Arabia,1,1,1,Mike Hillyer,4421,7/7/2005 22:07,7/16/2005 20:21,9,893,Titans Jerk,2006,4.99,91,English             ,Sci-Fi,21,Kirsten Paltrow
26869,6.99,52:59.0,417,Travis Estep,422,al-Sharqiya,al-Qatif,Saudi Arabia,1,1,1,Mike Hillyer,6258,7/11/2005 15:24,7/18/2005 18:29,7,137,Charade Duffel,2006,2.99,66,English             ,Sci-Fi,86,Greg Chaplin
26870,4.99,47:29.0,417,Travis Estep,422,al-Sharqiya,al-Qatif,Saudi Arabia,1,1,1,Mike Hillyer,6312,7/11/2005 18:19,7/18/2005 0:00,6,473,Jacket Frisco,2006,2.99,181,English             ,Drama,19,Bob Fawcett
26871,2.99,43:49.0,417,Travis Estep,422,al-Sharqiya,al-Qatif,Saudi Arabia,1,1,1,Mike Hillyer,8877,7/30/2005 0:15,7/31/2005 0:53,1,252,Dream Pickup,2006,2.99,135,English             ,Action,33,Milla Peck
26872,2.99,25:55.0,417,Travis Estep,422,al-Sharqiya,al-Qatif,Saudi Arabia,1,1,1,Mike Hillyer,9049,7/30/2005 6:57,8/4/2005 9:02,5,574,Midnight Westward,2006,0.99,86,English             ,Action,28,Woody Hoffman
26873,0.99,37:09.0,418,Jeff East,423,Puerto Plata,San Felipe de Puerto Plata,Dominican Republic,2,2,1,Mike Hillyer,3805,7/6/2005 15:08,7/7/2005 14:34,1,374,Graffiti Love,2006,0.99,117,English             ,Sci-Fi,40,Johnny Cage
26874,7.99,11:42.0,418,Jeff East,423,Puerto Plata,San Felipe de Puerto Plata,Dominican Republic,2,2,2,Jon Stephens,4852,7/8/2005 18:43,7/15/2005 18:48,7,775,Seattle Expecations,2006,4.99,110,English             ,Drama,22,Elvis Marx
26875,2.99,37:31.0,418,Jeff East,423,Puerto Plata,San Felipe de Puerto Plata,Dominican Republic,2,2,2,Jon Stephens,4865,7/8/2005 19:09,7/13/2005 21:25,5,353,Gentlemen Stage,2006,2.99,125,English             ,Foreign,38,Tom Mckellen
26876,0.99,01:20.0,418,Jeff East,423,Puerto Plata,San Felipe de Puerto Plata,Dominican Republic,2,2,2,Jon Stephens,4938,7/8/2005 22:32,7/14/2005 16:48,6,467,Intrigue Worst,2006,0.99,181,English             ,Foreign,37,Val Bolger
26877,4.99,52:23.0,418,Jeff East,423,Puerto Plata,San Felipe de Puerto Plata,Dominican Republic,2,2,2,Jon Stephens,6150,7/11/2005 9:23,7/15/2005 10:56,4,246,Doubtfire Labyrinth,2006,4.99,154,English             ,Foreign,115,Harrison Bale
26878,4.99,54:41.0,418,Jeff East,423,Puerto Plata,San Felipe de Puerto Plata,Dominican Republic,2,2,2,Jon Stephens,6970,7/27/2005 0:26,8/3/2005 20:00,8,4,Affair Prejudice,2006,2.99,117,English             ,Horror,41,Jodie Degeneres
26879,5.99,37:15.0,418,Jeff East,423,Puerto Plata,San Felipe de Puerto Plata,Dominican Republic,2,2,2,Jon Stephens,8546,7/29/2005 11:08,8/3/2005 16:50,5,708,Quills Bull,2006,4.99,112,English             ,Documentary,147,Fay Winslet
26880,0.99,01:00.0,418,Jeff East,423,Puerto Plata,San Felipe de Puerto Plata,Dominican Republic,2,2,2,Jon Stephens,8591,7/29/2005 12:32,8/1/2005 16:19,3,562,Masked Bubble,2006,0.99,151,English             ,Music,73,Gary Penn
26881,10.99,04:58.0,418,Jeff East,423,Puerto Plata,San Felipe de Puerto Plata,Dominican Republic,2,2,1,Mike Hillyer,8886,7/30/2005 0:36,8/8/2005 6:18,9,321,Flash Wars,2006,4.99,123,English             ,New,2,Nick Wahlberg
26882,4.99,43:02.0,418,Jeff East,423,Puerto Plata,San Felipe de Puerto Plata,Dominican Republic,2,2,1,Mike Hillyer,9558,7/31/2005 2:14,8/6/2005 3:00,6,256,Drop Waterfront,2006,4.99,178,English             ,Sports,6,Bette Nicholson
26883,0.99,31:38.0,419,Chad Carbone,424,Bihar,Katihar,India,1,1,2,Jon Stephens,3596,7/6/2005 5:03,7/7/2005 5:30,1,130,Celebrity Horn,2006,0.99,110,English             ,Action,59,Dustin Tautou
26884,4.99,29:50.0,419,Chad Carbone,424,Bihar,Katihar,India,1,1,2,Jon Stephens,3694,7/6/2005 10:01,7/8/2005 11:44,2,843,Steel Santa,2006,4.99,143,English             ,Classics,13,Uma Wood
26885,0.99,52:48.0,419,Chad Carbone,424,Bihar,Katihar,India,1,1,1,Mike Hillyer,4224,7/7/2005 12:24,7/10/2005 11:48,3,799,Simon North,2006,0.99,51,English             ,Horror,40,Johnny Cage
26886,5.99,28:05.0,419,Chad Carbone,424,Bihar,Katihar,India,1,1,2,Jon Stephens,5333,7/9/2005 16:59,7/16/2005 17:23,7,463,Instinct Airport,2006,2.99,116,English             ,Sports,4,Jennifer Davis
26887,0.99,53:50.0,419,Chad Carbone,424,Bihar,Katihar,India,1,1,1,Mike Hillyer,5863,7/10/2005 18:25,7/15/2005 23:49,5,560,Mars Roman,2006,0.99,62,English             ,Games,71,Adam Grant
26888,3.99,50:21.0,419,Chad Carbone,424,Bihar,Katihar,India,1,1,1,Mike Hillyer,5900,7/10/2005 20:21,7/17/2005 0:26,6,241,Donnie Alley,2006,0.99,125,English             ,Animation,14,Vivien Bergen
26889,0.99,35:15.0,419,Chad Carbone,424,Bihar,Katihar,India,1,1,2,Jon Stephens,5933,7/10/2005 22:06,7/12/2005 23:58,2,953,Wait Cider,2006,0.99,112,English             ,Animation,28,Woody Hoffman
26890,0.99,01:38.0,419,Chad Carbone,424,Bihar,Katihar,India,1,1,1,Mike Hillyer,6173,7/11/2005 10:33,7/15/2005 10:57,4,924,Unforgiven Zoolander,2006,0.99,129,English             ,Sci-Fi,4,Jennifer Davis
26891,3.99,24:53.0,419,Chad Carbone,424,Bihar,Katihar,India,1,1,2,Jon Stephens,6587,7/12/2005 6:56,7/20/2005 5:53,8,54,Banger Pinocchio,2006,0.99,113,English             ,Music,5,Johnny Lollobrigida
26892,4.99,26:54.0,419,Chad Carbone,424,Bihar,Katihar,India,1,1,1,Mike Hillyer,7362,7/27/2005 14:58,8/1/2005 11:51,5,414,Hellfighters Sierra,2006,2.99,75,English             ,Foreign,7,Grace Mostel
26893,2.99,54:08.0,419,Chad Carbone,424,Bihar,Katihar,India,1,1,2,Jon Stephens,7619,7/28/2005 0:25,7/30/2005 4:35,2,235,Divide Monster,2006,2.99,68,English             ,Sci-Fi,23,Sandra Kilmer
26894,4.99,08:06.0,419,Chad Carbone,424,Bihar,Katihar,India,1,1,2,Jon Stephens,7796,7/28/2005 7:39,8/2/2005 5:34,5,135,Chance Resurrection,2006,2.99,70,English             ,Sports,33,Milla Peck
26895,2.99,50:27.0,419,Chad Carbone,424,Bihar,Katihar,India,1,1,2,Jon Stephens,10150,7/31/2005 22:22,8/5/2005 1:17,4,505,Labyrinth League,2006,2.99,46,English             ,Children,42,Tom Miranda
26896,4.99,32:01.0,420,Jacob Lance,425,California,El Monte,United States,1,1,1,Mike Hillyer,4176,7/7/2005 10:03,7/16/2005 8:43,9,602,Mourning Purple,2006,0.99,146,English             ,Sci-Fi,58,Christian Akroyd
26897,4.99,53:47.0,420,Jacob Lance,425,California,El Monte,United States,1,1,1,Mike Hillyer,5081,7/9/2005 5:25,7/13/2005 23:45,5,426,Home Pity,2006,4.99,185,English             ,Music,21,Kirsten Paltrow
26898,4.99,48:28.0,420,Jacob Lance,425,California,El Monte,United States,1,1,1,Mike Hillyer,5168,7/9/2005 9:20,7/11/2005 14:42,2,892,Titanic Boondock,2006,4.99,104,English             ,Animation,6,Bette Nicholson
26899,0.99,20:09.0,420,Jacob Lance,425,California,El Monte,United States,1,1,2,Jon Stephens,5911,7/10/2005 20:51,7/14/2005 21:58,4,899,Towers Hurricane,2006,0.99,144,English             ,Classics,128,Cate Mcqueen
26900,3.99,57:30.0,420,Jacob Lance,425,California,El Monte,United States,1,1,1,Mike Hillyer,6086,7/11/2005 5:29,7/16/2005 1:17,5,329,Forrest Sons,2006,2.99,63,English             ,Action,3,Ed Chase
26901,4.99,46:31.0,420,Jacob Lance,425,California,El Monte,United States,1,1,1,Mike Hillyer,6096,7/11/2005 6:18,7/14/2005 1:15,3,596,Moonshine Cabin,2006,4.99,171,English             ,Games,41,Jodie Degeneres
26902,4.99,56:39.0,420,Jacob Lance,425,California,El Monte,United States,1,1,1,Mike Hillyer,6582,7/12/2005 6:28,7/19/2005 6:19,7,450,Idols Snatchers,2006,2.99,84,English             ,Children,38,Tom Mckellen
26903,4.99,26:07.0,420,Jacob Lance,425,California,El Monte,United States,1,1,1,Mike Hillyer,6588,7/12/2005 6:57,7/16/2005 4:27,4,278,Elf Murder,2006,4.99,155,English             ,Music,63,Cameron Wray
26904,2.99,54:26.0,420,Jacob Lance,425,California,El Monte,United States,1,1,1,Mike Hillyer,7081,7/27/2005 4:25,8/1/2005 0:14,5,101,Brotherhood Blanket,2006,0.99,73,English             ,Documentary,16,Fred Costner
26905,0.99,21:36.0,420,Jacob Lance,425,California,El Monte,United States,1,1,1,Mike Hillyer,8485,7/29/2005 8:53,7/30/2005 11:25,1,697,Primary Glass,2006,0.99,53,English             ,Action,9,Joe Swank
26906,0.99,12:43.0,420,Jacob Lance,425,California,El Monte,United States,1,1,1,Mike Hillyer,9362,7/30/2005 18:44,8/1/2005 20:14,2,737,Rock Instinct,2006,0.99,102,English             ,Horror,33,Milla Peck
26907,7.99,09:35.0,421,Lee Hawks,426,Tamil Nadu,Pudukkottai,India,1,1,1,Mike Hillyer,3491,7/5/2005 23:41,7/13/2005 21:53,8,398,Hanover Galaxy,2006,4.99,47,English             ,Music,4,Jennifer Davis
26908,5.99,43:53.0,421,Lee Hawks,426,Tamil Nadu,Pudukkottai,India,1,1,1,Mike Hillyer,3703,7/6/2005 10:15,7/13/2005 13:00,7,930,Vacation Boondock,2006,2.99,145,English             ,Sci-Fi,10,Christian Gable
26909,8.99,59:09.0,421,Lee Hawks,426,Tamil Nadu,Pudukkottai,India,1,1,2,Jon Stephens,3988,7/6/2005 23:30,7/13/2005 3:06,6,653,Panic Club,2006,4.99,102,English             ,Horror,24,Cameron Streep
26910,5.99,13:48.0,421,Lee Hawks,426,Tamil Nadu,Pudukkottai,India,1,1,2,Jon Stephens,4456,7/7/2005 23:45,7/13/2005 23:03,6,745,Roses Treasure,2006,4.99,162,English             ,Sports,15,Cuba Olivier
26911,0.99,50:33.0,421,Lee Hawks,426,Tamil Nadu,Pudukkottai,India,1,1,2,Jon Stephens,6220,7/11/2005 13:22,7/12/2005 17:46,1,374,Graffiti Love,2006,0.99,117,English             ,Sci-Fi,40,Johnny Cage
26912,3.99,37:00.0,421,Lee Hawks,426,Tamil Nadu,Pudukkottai,India,1,1,2,Jon Stephens,6960,7/27/2005 0:08,8/3/2005 20:58,8,43,Atlantis Cause,2006,2.99,170,English             ,Family,28,Woody Hoffman
26913,4.99,46:08.0,421,Lee Hawks,426,Tamil Nadu,Pudukkottai,India,1,1,1,Mike Hillyer,7449,7/27/2005 18:17,8/1/2005 18:52,5,451,Igby Maker,2006,4.99,160,English             ,Travel,6,Bette Nicholson
26914,2.99,31:54.0,421,Lee Hawks,426,Tamil Nadu,Pudukkottai,India,1,1,2,Jon Stephens,8025,7/28/2005 16:03,8/3/2005 21:58,6,644,Oscar Gold,2006,2.99,115,English             ,Animation,19,Bob Fawcett
26915,4.99,51:50.0,421,Lee Hawks,426,Tamil Nadu,Pudukkottai,India,1,1,1,Mike Hillyer,8268,7/29/2005 1:23,8/5/2005 1:36,7,922,Undefeated Dalmations,2006,4.99,107,English             ,Horror,42,Tom Miranda
26916,4.99,37:09.0,421,Lee Hawks,426,Tamil Nadu,Pudukkottai,India,1,1,2,Jon Stephens,8725,7/29/2005 18:08,8/4/2005 16:01,6,521,Lies Treatment,2006,4.99,147,English             ,Drama,17,Helen Voight
26917,4.99,40:45.0,421,Lee Hawks,426,Tamil Nadu,Pudukkottai,India,1,1,1,Mike Hillyer,9377,7/30/2005 19:12,8/5/2005 19:38,6,905,Trainspotting Strangers,2006,4.99,132,English             ,Comedy,86,Greg Chaplin
26918,0.99,06:08.0,421,Lee Hawks,426,Tamil Nadu,Pudukkottai,India,1,1,2,Jon Stephens,9875,7/31/2005 13:37,8/3/2005 15:17,3,631,Novocaine Flight,2006,0.99,64,English             ,Sports,12,Karl Berry
26919,4.99,07:32.0,421,Lee Hawks,426,Tamil Nadu,Pudukkottai,India,1,1,1,Mike Hillyer,10200,8/1/2005 0:39,8/5/2005 1:07,4,127,Cat Coneheads,2006,4.99,112,English             ,Comedy,17,Helen Voight
26920,4.99,04:08.0,422,Melvin Ellington,427,Hubei,Laohekou,China,1,1,2,Jon Stephens,3553,7/6/2005 2:35,7/8/2005 6:38,2,985,Wonderland Christmas,2006,4.99,111,English             ,Sci-Fi,15,Cuba Olivier
26921,2.99,33:26.0,422,Melvin Ellington,427,Hubei,Laohekou,China,1,1,1,Mike Hillyer,4463,7/8/2005 0:04,7/16/2005 1:19,8,949,Volcano Texas,2006,0.99,157,English             ,Games,15,Cuba Olivier
26922,0.99,47:54.0,422,Melvin Ellington,427,Hubei,Laohekou,China,1,1,1,Mike Hillyer,4504,7/8/2005 2:19,7/12/2005 21:15,5,79,Blade Polish,2006,0.99,114,English             ,Drama,4,Jennifer Davis
26923,1.99,31:55.0,422,Melvin Ellington,427,Hubei,Laohekou,China,1,1,1,Mike Hillyer,5784,7/10/2005 14:03,7/16/2005 16:22,6,504,Kwai Homeward,2006,0.99,46,English             ,Drama,50,Natalie Hopkins
26924,0.99,05:49.0,422,Melvin Ellington,427,Hubei,Laohekou,China,1,1,1,Mike Hillyer,7827,7/28/2005 8:37,7/31/2005 4:27,3,143,Chill Luck,2006,0.99,142,English             ,Drama,66,Mary Tandy
26925,4.99,48:58.0,422,Melvin Ellington,427,Hubei,Laohekou,China,1,1,1,Mike Hillyer,8206,7/28/2005 23:20,8/4/2005 21:36,7,652,Pajama Jawbreaker,2006,0.99,126,English             ,Classics,20,Lucille Tracy
26926,4.99,08:41.0,422,Melvin Ellington,427,Hubei,Laohekou,China,1,1,2,Jon Stephens,9541,7/31/2005 1:40,8/5/2005 6:34,5,385,Groundhog Uncut,2006,4.99,139,English             ,Comedy,13,Uma Wood
26927,0.99,59:27.0,423,Alfred Casillas,428,Sawhaj,Sawhaj,Egypt,2,2,1,Mike Hillyer,4105,7/7/2005 6:31,7/9/2005 3:52,2,97,Bride Intrigue,2006,0.99,56,English             ,Action,65,Angela Hudson
26928,0.99,36:38.0,423,Alfred Casillas,428,Sawhaj,Sawhaj,Egypt,2,2,2,Jon Stephens,4250,7/7/2005 14:08,7/13/2005 8:09,6,560,Mars Roman,2006,0.99,62,English             ,Games,71,Adam Grant
26929,2.99,01:41.0,423,Alfred Casillas,428,Sawhaj,Sawhaj,Egypt,2,2,2,Jon Stephens,4679,7/8/2005 10:33,7/15/2005 14:30,7,789,Shock Cabin,2006,2.99,79,English             ,Foreign,159,Laura Brody
26930,1.99,56:49.0,423,Alfred Casillas,428,Sawhaj,Sawhaj,Egypt,2,2,1,Mike Hillyer,6506,7/12/2005 3:28,7/17/2005 22:43,6,85,Bonnie Holocaust,2006,0.99,63,English             ,Documentary,5,Johnny Lollobrigida
26931,5.99,43:43.0,423,Alfred Casillas,428,Sawhaj,Sawhaj,Egypt,2,2,2,Jon Stephens,7016,7/27/2005 2:15,8/1/2005 23:08,6,312,Fiddler Lost,2006,4.99,75,English             ,Sci-Fi,32,Tim Hackman
26932,2.99,23:54.0,423,Alfred Casillas,428,Sawhaj,Sawhaj,Egypt,2,2,1,Mike Hillyer,7141,7/27/2005 6:55,8/1/2005 11:10,5,783,Shane Darkness,2006,2.99,93,English             ,Travel,15,Cuba Olivier
26933,4.99,48:55.0,423,Alfred Casillas,428,Sawhaj,Sawhaj,Egypt,2,2,1,Mike Hillyer,7157,7/27/2005 7:20,8/2/2005 7:19,6,298,Eyes Driving,2006,2.99,172,English             ,Sci-Fi,56,Dan Harris
